_id,name_en,name_fr,name_de,name_es,name_it,name_jp,game,armor_type,hunter_rank,village_stars,dlc_event,gender,hunter_type,rarity,num_slots,defense,max_defense,fire_res,water_res,thunder_res,ice_res,dragon_res,price
1191,Conga Guards Z,Gardes Conga Z,Conga-Armschutz Z,Guardabr. Conga Z,Protezioni Conga Z,,0,2,7,10,,0,2,9,3,42,,4,3,3,-1,0,
1192,Gypceros Vambraces Z,Avt-bras Gypceros Z,GypcerosArmschienenX,Braz. Gypceros X,Parabr. Gypceros Z,,0,2,7,10,,0,1,9,2,82,,-4,1,4,1,0,
1193,Gypceros Guards Z,Gardes Gypceros Z,Gypceros-Armschutz X,Guardabr. Gypceros X,Protez. Gypceros Z,,0,2,7,10,,0,2,9,2,42,,-1,4,6,3,0,
1194,Khezu Vambraces Z,Avant-bras Khezu Z,Khezu-Armschienen Z,Braz. Khezu Z,Parabraccia Khezu Z,,0,2,7,10,,0,1,9,2,84,,3,-3,4,0,0,
1195,Khezu Guards Z,Gardes Khezu Z,Khezu-Armschutz Z,Guardabr. Khezu Z,Protezioni Khezu Z,,0,2,7,10,,0,2,9,2,42,,5,-1,6,1,0,
1196,HermitaurVambracesZ,Avt-bras Hermitaur Z,HermitaurArmschieneZ,Braz. Hermitaur Z,Parabr. Hermitaur Z,,0,2,7,10,,0,1,9,3,84,,0,3,-2,-4,1,
1197,Hermitaur Guards Z,Gardes Hermitaur Z,Hermitaur-ArmschutzZ,Guardab. Hermitaur Z,Protez. Hermitaur Z,,0,2,7,10,,0,2,9,3,42,,1,6,-1,-2,2,
1198,Plesioth Vambraces Z,Avt-bras Plesioth Z,PlesiothArmschienenX,Braz. Plesioth X,Parabr. Plesioth Z,,0,2,7,10,,0,1,9,2,86,,-4,4,-4,2,0,
1199,Plesioth Guards Z,Gardes Plesioth Z,Plesioth-Armschutz X,Guardabr. Plesioth X,Protez. Plesioth Z,,0,2,7,10,,0,2,9,2,44,,-2,6,-2,3,1,
1200,Blango Vambraces Z,Avant-bras Blango Z,Blango-Armschienen Z,Braz. Blango Z,Parabraccia Blango Z,,0,2,8,10,,0,1,9,2,90,,3,0,2,-3,1,
1201,Blango Guards Z,Gardes Blango Z,Blango-Armschutz Z,Guardabr. Blango Z,Protezioni Blango Z,,0,2,8,10,,0,2,9,2,46,,5,1,4,-2,2,
1202,CeanataurVambracesZ,Avt-bras Ceanataur Z,CeanataurArmschieneZ,Brazal Ceanataur Z,Parabr. Ceanataur Z,,0,2,8,10,,0,1,9,3,91,,2,1,-1,0,0,
1203,Ceanataur Guards Z,Gardes Ceanataur Z,Ceanataur-ArmschutzZ,Guardabr Ceanataur Z,Protez. Ceanataur Z,,0,2,8,10,,0,2,9,3,46,,4,2,0,1,2,
1204,Diablo Vambraces Z,Avant-bras Diablo Z,Diablos-ArmschienenZ,Braz. Diablo Z,Parabr. Diablos Z,,0,2,9,10,,0,1,9,2,94,,3,-1,1,-2,0,
1205,Diablo Guards Z,Gardes Diablo Z,Diablos-Armschutz Z,Guardabr. Diablo Z,Protezioni Diablos Z,,0,2,9,10,,0,2,9,2,48,,5,2,4,-1,0,
1206,Gravios Vambraces Z,Avant-bras Gravios Z,Gravios-ArmschienenZ,Braz. Gravios Z,Parabr. Gravios Z,,0,2,9,10,,0,1,9,2,94,,2,-2,2,1,0,
1207,Gravios Guards Z,Gardes Gravios Z,Gravios-Armschutz Z,Guardabr. Gravios Z,Protezioni Gravios Z,,0,2,9,10,,0,2,9,2,48,,4,1,3,2,0,
1208,Chakra Bracelet,Bracelet Chakra,Chakra-Armband,Brazalete Chakra,Braccialetto Chakra,,0,2,7,10,,0,0,10,3,30,,0,0,0,0,0,
1209,Golden Kote Shin,Kote doré Shin,Gold-Kote Shin,Kote Dorado Shin,Kote Dorato Shin,,0,2,9,10,,0,1,10,2,81,,3,2,2,-2,3,
1210,PupptMastrGlovesShin,Gants marion. Shin,DrahtziehrHandsuShin,Guantes Titir. Shin,Guanti Buratt. Shin,,0,2,9,10,,0,2,10,2,40,,4,3,3,-1,4,
1211,BlackBeltVambracesX,Avt-bras ct. noire X,SchwrzgurtArmschienX,Brazal. Cint. Ng. X,Parabr. Cint. Nera X,,0,2,9,10,,0,1,10,0,82,,1,1,1,1,1,
1212,Black Belt Guards X,Gardes ct. noire X,SchwrzgurtArmschutzX,Guardab. Cint. Ng. X,Protez. Cint. Nera X,,0,2,9,10,,0,2,10,0,42,,3,3,3,3,3,
1213,Obituary Mano X,Mano nécrologie X,Todes-Mano X,Mano de Obituario X,Mano Necrologio X,,0,2,7,10,,1,1,10,3,84,,3,-5,3,-4,2,
1214,Obituary Brasso X,Brasso nécrologie X,Todes-Brasso X,Brasso Obituario X,Brasso Necrologio X,,0,2,7,10,,1,2,10,3,42,,4,-4,5,-3,2,
1215,Butterfly Mano X,Mano papillon X,Schmetterling-Mano X,Mano de Mariposa X,Mano Farfalla X,,0,2,7,10,,2,1,10,3,84,,3,-5,3,-4,2,
1216,Butterfly Brasso X,Brasso papillon X,SchmetterlingBrassoX,Brasso de MariposaX,Brasso Farfalla X,,0,2,7,10,,2,2,10,3,42,,4,-4,5,-3,2,
1217,Mizuha Sleeves Shin,Manches Mizuha Shin,Mizuha-Ärmel Shin,Mangas Mizuha Shin,Maniche Mizuha Shin,,0,2,9,10,,0,1,10,2,92,,-4,3,0,4,-1,
1218,ExtrvagntSleevesShin,Manches extrav. Shin,ExtravgnteÄrmelShin,Mangas Extrav Shin,Maniche Strav. Shin,,0,2,9,10,,0,2,10,2,46,,-3,4,1,5,0,
1219,Kushala Grip X,Poigne Kushala X,Kushala-Griff X,Apretón Kushala X,Stretta Kushala X,,0,2,9,10,,0,1,10,2,94,,0,2,-2,4,-3,
1220,Kushala Embrace X,Étreinte Kushala X,Kushala-Umarmung X,Abrazo Kushala X,Abbraccio Kushala X,,0,2,9,10,,0,2,10,2,48,,2,3,-2,5,-2,
1221,Kirin Longarms X,Bras-longs Kirin X,Kirin-Armstulpen X,Prot. Brazos Kirin X,Copribraccia Kirin X,,0,2,9,10,,0,1,10,2,96,,0,2,4,0,-1,
1222,Kirin Gloves X,Gants Kirin X,Kirin-Handschuhe X,Guantes de Kirin X,Guanti Kirin X,,0,2,9,10,,0,2,10,2,48,,1,4,6,1,0,
1223,Empress Vambraces X,Avt-b. Impératrice X,KaiserinArmschienenX,Braz. Emperat. X,Parabr.Imperatrice X,,0,2,9,8,,0,1,10,2,98,,5,-1,0,0,-2,
1224,Empress Guards X,Gardes Impératrice X,Kaiserin-Armschutz X,Guardabr. Emperat. X,Protez.Imperatrice X,,0,2,9,8,,0,2,10,2,49,,6,1,2,0,-1,
1225,Indra Gloves Shin,Gants Indra Shin,Indra-HandschuheShin,Guantes Indra Shin,Guanti Indra Shin,,0,2,9,10,,0,1,10,2,100,,-2,3,2,2,-2,
1226,SteadfastGuardsShin,Gardes inébr. Shin,StandfestrSchutzShin,Guardabr. Firm. Shin,Protez. Solide Shin,,0,2,9,10,,0,2,10,2,50,,0,5,3,3,-1,
1227,Kaiser Vambraces X,Avant-bras Kaiser X,Kaiser-Armschienen X,Braz. Kaiser X,Parabraccia Kaiser X,,0,2,9,10,,0,1,10,2,100,,5,-1,0,0,-2,
1228,Kaiser Guards X,Gardes Kaiser X,Kaiser-Armschutz X,Guardabr. Kaiser X,Protezioni Kaiser X,,0,2,9,10,,0,2,10,2,50,,6,1,2,0,-1,
1229,GuardSprtVmbrcesShin,Avt-b. esp. gar.Shin,WächtrslArmschinShin,BrazEspírGuard Shin,ParabrSpirGuardShin,,0,2,9,10,,0,1,10,2,100,,2,2,3,-2,-2,
1230,CarnageVambracesShin,Avt-b. carnage Shin,GemetzelArmschinShin,Braz. Matanza Shin,Parabr. Strage Shin,,0,2,9,10,,0,2,10,2,50,,4,3,5,-1,-1,
1231,Dragonclaw X,Griffe dragon X,Drachenklaue X,Garra Dragón X,Artiglio di Drago X,,0,2,9,10,,0,1,10,2,100,,0,2,2,2,-5,
1232,Dragonfist X,Poing dragon X,Drachenfaust X,Puño Dragón X,Pugno di Drago X,,0,2,9,10,,0,2,10,2,50,,2,4,4,3,-2,
1233,Dark Ukanlos Claw,Griffe Ukanlos smb,SchwUkanlos-Klaue,Garra Ukanlos Osc.,ArtiglioUkanlosScuro,,0,2,9,10,,0,1,10,2,100,,-4,3,-2,5,0,
1234,DarkUkanlosGauntlet,Gantel. Ukanlos smb,SchwUkanlos-Armpnzr,Guant. Ukanlos Osc.,GuantoUkanlosScuro,,0,2,9,10,,0,2,10,2,50,,-2,5,0,6,1,
1235,Melahoa Branch Z,Branche Melahoa Z,Melahoa-Zweig Z,Rama Melahoa Z,Ramo Melahoa Z,,0,2,7,10,,0,1,10,2,78,,0,1,1,0,0,
1236,Melahoa Petal Z,Pétale Melahoa Z,Melahoa-BlütenblattZ,Pétalo Melahoa Z,Petalo Melahoa Z,,0,2,7,10,,0,2,10,2,38,,0,2,1,0,0,
1237,Makluva Sleeves Z,Manches Makluva Z,Makluva-Ärmel Z,Mangas Makluva Z,Maniche Makluva Z,,0,2,7,10,,0,1,10,3,82,,0,2,-2,0,0,
1238,Makluva Sucker Z,Ventouse Makluva Z,Makluva-Sauger Z,Succionador MakluvaZ,Parassita Makluva Z,,0,2,7,10,,0,2,10,3,42,,0,3,-1,0,0,
1239,RathianHrtVambracesZ,Avt-b. cœur RathianZ,RathianHrzArmschinZ,BrazalCorRathian Z,Parabr.CuoreRathianZ,,0,2,8,10,,0,1,10,2,92,,2,0,-2,0,-4,
1240,RathianHeartGuardsZ,Gardes cœur RathianZ,RathianHrzArmschutZ,GuardabrCorRathian Z,Protez.CuoreRathianZ,,0,2,8,10,,0,2,10,2,46,,4,2,0,2,-2,
1241,RathSoulVambracesZ,Avt-b. âme Rathal. Z,RathalseelArmschienZ,BrazalAlmaRathalos Z,Parabr.An. RathalosZ,,0,2,8,10,,0,1,10,3,94,,2,-1,2,0,-4,
1242,RathalosSoulGuardsZ,Gardes âme Rathal. Z,RathalseelArmschutzZ,GuardbAlmaRathalos Z,Protez.An. RathalosZ,,0,2,8,10,,0,2,10,2,48,,4,2,5,1,-2,
1243,GoldenMoonVambracesZ,Avt-b. Lune dorée Z,GoldmondArmschienenZ,Braz. Luna Dorada Z,Parabr. Luna DorataZ,,0,2,9,10,,0,1,10,2,96,,2,0,-2,0,1,
1244,Golden Moon Guards Z,Gardes Lune dorée Z,Goldmond-Armschutz Z,Guard. Luna Dorada Z,Protez. Luna DorataZ,,0,2,9,10,,0,2,10,2,48,,4,2,0,1,2,
1245,SilverSolVambracesZ,Avt-b. Sol argenté Z,Silbersonnen-SchienZ,Brazal. Sol Plat. Z,Parabr.Sole Argent.Z,,0,2,9,10,,0,1,10,2,98,,2,-1,-1,0,1,
1246,Silver Sol Guards Z,Gardes Sol argenté Z,Silbersonnen-SchutzZ,Guardb. Sol Plat. Z,Prot. Sole Argent. Z,,0,2,9,10,,0,2,10,2,50,,4,2,1,1,2,
1247,AurorosGauntletsGoku,Gantel. Auroros Goku,AurorosArmpanzerGoku,Guantel. Auror. Goku,Guanti Auroros Goku,,0,2,8,10,,1,1,10,2,98,,-2,2,0,2,-4,
1248,GenesisGauntletsGoku,Gantel. Genesis Goku,GenesisArmpanzerGoku,Guantel. Gén. Goku,Guanti Genesis Goku,,0,2,8,10,,1,2,10,2,50,,1,3,2,3,-2,
1249,BorealsGauntletsGoku,Gantel.Borealis Goku,BorealsArmpanzerGoku,Guantel. Boreal Goku,Guanti Borealis Goku,,0,2,8,10,,2,1,10,2,98,,-2,2,0,2,-4,
1250,Glyph Gauntlets Goku,Gantel. Glyphe Goku,Glyph-Armpanzer Goku,Guantel. Glyph Goku,Guanti Glifo Goku,,0,2,8,10,,2,2,10,2,50,,1,3,2,3,-2,
1251,Fatalis Claw Z,Griffe de Fatalis Z,Fatalis-Klaue Z,Garra de Fatalis Z,Artiglio Fatalis Z,,0,2,9,10,,0,1,10,2,103,,0,2,2,2,-5,
1252,Fatalis Fist Z,Poing de Fatalis Z,Fatalis-Faust Z,Puño de Fatalis Z,Pugno Fatalis Z,,0,2,9,10,,0,2,10,2,53,,2,4,4,3,-2,
1253,White Fatalis Claw Z,Griffe Fatalis blc Z,WeißeFatalisKlaue Z,Garra Fatalis Bl. Z,Art.Fatalis Bianco Z,,0,2,9,10,,0,1,10,2,104,,0,2,2,2,-5,
1254,White Fatalis Fist Z,Poing Fatalis blc Z,WeißeFatalisFaust Z,Puño Fatalis Bl. Z,PugnoFatalis Bian. Z,,0,2,9,10,,0,2,10,3,54,,2,4,4,3,-2,
1255,Mafumofu Coat,Taille Mafumofu,Mafumofu-Waffenrock,Cota de Mafumofu,Fiancale Mafumofu,,0,3,1,1,,0,0,1,1,1,,0,0,0,3,0,
1256,Light Belt,Ceinture légère,Leichter Gürtel,Cinturón Ligero,Cintura Leggera,,0,3,1,1,,0,0,1,1,2,,-2,2,2,2,-2,
1257,Leather Belt,Ceinture de cuir,Ledergürtel,Cinturón de Cuero,Cintura di Cuoio,,0,3,1,1,,0,0,1,0,2,,2,0,0,0,0,
1258,Iron Belt,Ceinture de fer,Eisengürtel,Cinturón de Hierro,Cintura di Ferro,,0,3,1,1,,0,0,1,1,4,,4,-4,-6,-2,0,
1259,Chain Belt,Ceinture de mailles,Kettengürtel,Cinturón Cota Malla,Cintura Maglia,,0,3,1,1,,0,0,1,1,4,,2,2,-2,1,0,
1260,Hunter's Tasset,Tasset. de chasseur,Jäger-Beinzeug,Muslera de Cazador,Falda Cacciatore,,0,3,1,1,,0,1,1,1,8,,0,0,-4,0,0,
1261,Hunter's Coat,Taille de chasseur,Jäger-Waffenrock,Cota de Cazador,Fiancale Cacciatore,,0,3,1,1,,0,2,1,1,6,,2,2,-2,2,0,
1262,Bone Tasset,Tassettes d'os,Knochen-Beinzeug,Muslera de Hueso,Falda d’Osso,,0,3,1,2,,0,1,2,1,14,,2,2,-2,-2,-2,
1263,Bone Coat,Taille d'os,Knochen-Waffenrock,Cota de Hueso,Fiancale d’Osso,,0,3,1,1,,0,2,2,1,8,,5,5,0,-1,0,
1264,Giaprey Tasset,Tassettes Giaprey,Giaprey-Beinzeug,Muslera de Giaprey,Falda di Giaprey,,0,3,1,2,,0,1,2,0,16,,0,1,1,3,-1,
1265,Giaprey Coat,Taille Giaprey,Giaprey-Waffenrock,Cota de Giaprey,Fiancale di Giaprey,,0,3,1,2,,0,2,2,0,8,,1,3,3,4,0,
1266,Battle Tasset,Tassettes de combat,Kampf-Beinzeug,Muslera de Combate,Falda Battaglia,,0,3,1,2,,0,1,2,1,16,,2,-2,-2,-1,0,
1267,Battle Coat,Taille de combat,Kampf-Waffenrock,Cota de Combate,Fiancale Battaglia,,0,3,1,2,,0,2,2,1,10,,4,0,0,0,2,
1268,Hide Belt,Ceinture de peau,Lederhautgürtel,Cinturón de Piel,Cintura di Pelle,,0,3,1,2,,0,0,2,0,18,,2,2,2,2,0,
1269,Velociprey Tasset,Tassettes Velociprey,Velociprey-Beinzeug,Muslera Velociprey,Falda Velociprey,,0,3,1,2,,0,1,2,1,20,,1,1,1,0,-1,
1270,Velociprey Coat,Taille Velociprey,Velociprey-WaffnRock,Cota de Velociprey,Fiancale Velociprey,,0,3,1,2,,0,2,2,1,10,,3,3,3,1,0,
1271,Vespoid Tasset,Tassettes Vespoid,Vespoid-Beinzeug,Muslera de Vespoid,Falda Vespoid,,0,3,1,1,,0,1,3,1,20,,-6,-5,2,-4,2,
1272,Vespoid Coat,Taille Vespoid,Vespoid-Waffenrock,Cota de Vespoid,Fiancale Vespoid,,0,3,1,1,,0,2,3,1,10,,-5,-4,5,-3,2,
1273,Hi-Metal Tasset,Tassettes haut-métal,Hochmetall-Beinzeug,Muslera de Megametal,Falda Hi-Metal,,0,3,1,1,,0,1,3,1,20,,-2,-2,3,-1,0,
1274,Hi-Metal Coat,Taille haut-métal,HochmetallWaffenrock,Cota de Megametal,Fiancale Hi-Metal,,0,3,1,1,,0,2,3,1,10,,0,0,5,0,0,
1275,Hornet Tasset,Tassettes Hornet,Hornissen-Beinzeug,Muslera de Hornet,Falda Hornet,,0,3,1,2,,0,1,3,1,22,,-6,-1,-5,-5,2,
1276,Hornet Coat,Taille Hornet,Hornissen-Waffenrock,Cota de Hornet,Fiancale Hornet,,0,3,1,2,,0,2,3,1,11,,-5,2,-3,-4,3,
1277,Genprey Tasset,Tassettes Genprey,Genprey-Beinzeug,Muslera de Genprey,Falda Genprey,,0,3,1,2,,0,1,3,1,22,,2,-2,3,-2,-1,
1278,Genprey Coat,Taille Genprey,Genprey-Waffenrock,Cota de Genprey,Fiancale Genprey,,0,3,1,2,,0,2,3,1,11,,4,0,5,0,0,
1279,Chrome Metal Coat,Taille Chrome,Chrom-Waffenrock,Cota Metal Cromado,Fiancale Cromo,,0,3,10,6,,0,0,3,0,24,,2,-2,0,0,0,
1280,Steel Belt,Ceinture d'acier,Stahlgürtel,Cinturón de Acero,Cintura Acciaio,,0,3,1,1,,0,1,3,1,24,,2,2,-2,0,0,
1281,Ioprey Tasset,Tassettes Ioprey,Ioprey-Beinzeug,Muslera de Ioprey,Falda Ioprey,,0,3,1,2,,0,1,3,1,24,,3,2,-2,1,-1,
1282,Ioprey Coat,Taille Ioprey,Ioprey-Waffenrock,Cota de Ioprey,Fiancale Ioprey,,0,3,1,2,,0,2,3,1,12,,4,3,0,2,0,
1283,Kut-Ku Tasset,Tassettes Kut-Ku,Kut-Ku-Beinzeug,Muslera de Kut-Ku,Falda Kut-Ku,,0,3,1,2,,0,1,3,1,24,,2,-2,0,-2,-1,
1284,Kut-Ku Coat,Taille Kut-Ku,Kut-Ku-Waffenrock,Cota de Kut-Ku,Fiancale Kut-Ku,,0,3,1,2,,0,2,3,1,12,,5,1,3,-1,0,
1285,Cephalos Tasset,Tassettes Cephalos,Cephalos-Beinzeug,Muslera de Cephalos,Falda Cephalos,,0,3,1,2,,0,1,3,1,28,,-3,2,-4,2,0,
1286,Cephalos Coat,Taille Cephalos,Cephalos-Waffenrock,Cota de Cephalos,Fiancale Cephalos,,0,3,1,2,,0,2,3,1,16,,-1,5,-2,3,1,
1287,Conga Tasset,Tassettes Conga,Conga-Beinzeug,Muslera de Conga,Falda di Conga,,0,3,1,2,,0,1,3,1,28,,-3,2,2,-1,0,
1288,Conga Coat,Taille Conga,Conga-Waffenrock,Cota de Conga,Fiancale di Conga,,0,3,1,2,,0,2,3,1,16,,-1,4,4,0,1,
1289,Gypceros Tasset,Tassettes Gypceros,Gypceros-Beinzeug,Muslera de Gypceros,Falda Gypceros,,0,3,1,3,,0,1,3,1,30,,-4,1,4,1,0,
1290,Gypceros Coat,Taille Gypceros,Gypceros-Waffenrock,Cota de Gypceros,Fiancale Gypceros,,0,3,1,3,,0,2,3,1,16,,-1,4,6,3,0,
1291,Khezu Tasset,Tassettes Khezu,Khezu-Beinzeug,Muslera de Khezu,Falda Khezu,,0,3,1,3,,0,1,3,2,32,,-3,3,4,1,0,
1292,Khezu Coat,Taille Khezu,Khezu-Waffenrock,Cota de Khezu,Fiancale Khezu,,0,3,1,3,,0,2,3,1,16,,-1,5,6,2,0,
1293,Hermitaur Tasset,Tassettes Hermitaur,Hermitaur-Beinzeug,Muslera Hermitaur,Falda Hermitaur,,0,3,1,3,,0,1,3,1,32,,-3,3,-4,0,1,
1294,Hermitaur Coat,Taille Hermitaur,Hermitaur-Waffenrock,Cota de Hermitaur,Fiancale Hermitaur,,0,3,1,3,,0,2,3,1,16,,-1,5,-2,1,2,
1295,Lobster Coil,Boucle homard,Hummer-Lende,Campana de Langosta,Campana Aragosta,,0,3,1,3,,0,1,3,1,34,,-2,6,-6,2,-2,
1296,Lobster Coat,Taille homard,Hummer-Waffenrock,Cota de Langosta,Fiancale Aragosta,,0,3,1,3,,0,2,3,1,17,,0,5,-5,3,0,
1297,Kut-Ku Tasset D,Tassettes Kut-Ku D,Kut-Ku-Beinzeug D,Muslera de Kut-Ku D,Falda Kut-Ku D,,0,3,1,3,,0,1,3,1,22,,2,-2,0,-2,-1,
1298,Kut-Ku Coat D,Taille Kut-Ku D,Kut-Ku-Waffenrock D,Cota de Kut-Ku D,Fianc. Kut-Ku D,,0,3,1,3,,0,2,3,1,10,,5,1,3,-1,0,
1299,Gypceros Tasset D,Tassettes Gypceros D,Gypceros-Beinzeug D,Muslera Gypceros D,Falda Gypceros D,,0,3,2,3,,0,1,3,2,28,,-4,1,4,1,0,
1300,Gypceros Coat D,Taille Gypceros D,Gypceros-WaffenrockD,Cota de Gypceros D,Fiancale Gypceros D,,0,3,2,3,,0,2,3,1,14,,-1,4,6,3,0,
1301,Khezu Tasset D,Tassettes Khezu D,Khezu-Beinzeug D,Muslera de Khezu D,Falda Khezu D,,0,3,2,4,,0,1,3,2,30,,3,-3,4,0,0,
1302,Khezu Coat D,Taille Khezu D,Khezu-Waffenrock D,Cota de Khezu D,Fiancale Khezu D,,0,3,2,4,,0,2,3,2,14,,5,-1,6,1,0,
1303,Basarios Tasset,Tassettes Basarios,Basarios-Beinzeug,Muslera de Basarios,Falda Basarios,,0,3,2,4,,0,1,4,1,32,,0,2,2,1,-2,
1304,Basarios Coat,Taille Basarios,Basarios-Waffenrock,Cota de Basarios,Fiancale Basarios,,0,3,2,4,,0,2,4,1,16,,2,4,4,2,0,
1305,Monoblos Coil,Boucle Monoblos,Monoblos-Lende,Campana de Monoblos,Campana di Monoblos,,0,3,10,4,,0,1,4,1,36,,2,-1,-2,-1,-1,
1306,Monoblos Coat,Taille Monoblos,Monoblos-Waffenrock,Cota de Monoblos,Fiancale di Monoblos,,0,3,10,4,,0,2,4,1,18,,4,2,0,0,0,
1307,Garuga Tasset,Tassettes Garuga,Garuga-Beinzeug,Muslera de Garuga,Falda Garuga,,0,3,10,4,,0,1,4,2,36,,2,0,2,0,0,
1308,Garuga Coat,Taille Garuga,Garuga-Waffenrock,Cota de Garuga,Fiancale Garuga,,0,3,10,4,,0,2,4,1,18,,3,2,3,1,0,
1309,Blango Tasset,Tassettes Blango,Blango-Beinzeug,Muslera de Blango,Falda di Blango,,0,3,2,4,,0,1,4,1,36,,-4,2,0,3,1,
1310,Blango Coat,Taille Blango,Blango-Waffenrock,Cota de Blango,Fiancale di Blango,,0,3,2,4,,0,2,4,1,18,,-3,4,1,5,2,
1311,Ceanataur Tasset,Tassettes Ceanataur,Ceanataur-Beinzeug,Muslera de Ceanataur,Falda di Ceanataur,,0,3,2,4,,0,1,4,2,37,,1,2,-1,-1,0,
1312,Ceanataur Coat,Taille Ceanataur,Ceanataur-Waffenrock,Cota de Ceanataur,Fiancale Ceanataur,,0,3,2,4,,0,2,4,1,18,,2,4,0,0,2,
1313,Rathian Tasset,Tassettes Rathian,Rathian-Beinzeug,Muslera de Rathian,Falda Rathian,,0,3,1,6,,0,1,4,2,38,,2,0,-2,0,-4,
1314,Rathian Coat,Taille Rathian,Rathian-Waffenrock,Cota de Rathian,Fiancale Rathian,,0,3,1,6,,0,2,4,1,18,,4,2,0,2,-2,
1315,Tigrex Tasset,Tassettes Tigrex,Tigrex-Beinzeug,Muslera de Tigrex,Falda di Tigrex,,0,3,3,5,,0,1,4,1,40,,3,2,-2,3,-1,
1316,Tigrex Coat,Taille Tigrex,Tigrex-Waffenrock,Cota de Tigrex,Fiancale di Tigrex,,0,3,3,5,,0,2,4,1,20,,4,3,-1,4,0,
1317,Rathalos Tasset,Tassettes Rathalos,Rathalos-Beinzeug,Muslera de Rathalos,Falda Rathalos,,0,3,1,6,,0,1,4,1,40,,2,-1,2,-3,-4,
1318,Rathalos Coat,Taille Rathalos,Rathalos-Waffenrock,Cota de Rathalos,Fiancale Rathalos,,0,3,1,6,,0,2,4,1,20,,4,0,5,-1,-2,
1319,Diablo Coil,Boucle Diablos,Diablos-Lende,Campana de Diablo,Campana di Diablos,,0,3,3,5,,0,1,4,2,40,,3,-1,1,-2,0,
1320,Diablo Coat,Taille Diablos,Diablos-Waffenrock,Cota de Diablo,Fiancale di Diablos,,0,3,3,5,,0,2,4,1,20,,5,2,4,-1,0,
1321,Gravios Tasset,Tassettes Gravios,Gravios-Beinzeug,Muslera de Gravios,Falda Gravios,,0,3,3,5,,0,1,4,1,40,,2,-2,2,0,-2,
1322,Gravios Coat,Taille Gravios,Gravios-Waffenrock,Cota de Gravios,Fiancale Gravios,,0,3,3,5,,0,2,4,1,20,,4,1,3,1,0,
1323,Diablo Coil D,Boucle Diablos D,Diablos-Lende D,Campana de Diablo D,Campana di Diablos D,,0,3,3,5,,0,1,4,2,38,,3,-1,1,-2,0,
1324,Diablo Coat D,Taille Diablos D,Diablos-Waffenrock D,Cota de Diablo D,Fiancale Diablos D,,0,3,3,5,,0,2,4,1,18,,5,2,4,-1,0,
1325,Gravios Tasset D,Tassettes Gravios D,Gravios-Beinzeug D,Muslera de Gravios D,Falda Gravios D,,0,3,3,5,,0,1,4,2,38,,2,-2,2,1,0,
1326,Gravios Coat D,Taille Gravios D,Gravios-Waffenrock D,Cota de Gravios D,Fiancale Gravios D,,0,3,3,5,,0,2,4,2,18,,4,1,3,2,0,
1327,Mosswine Hip,Flanc Mosswine,Mosswine-Hüfte,Cadera de Mosswine,Anca Mosswine,,0,3,1,2,,0,0,5,1,3,,0,0,0,0,0,
1328,Bistro Apron,Tablier Bistro,Bistro-Schürze,Mandil de Chef,Grembiule Bistro,,0,3,1,3,,0,0,5,0,20,,2,2,2,2,2,
1329,Black Belt Tasset,Tass. ceinture noire,Schwarzgurt-Beinzeug,Muslera Cint. Negro,Falda Cintura Nera,,0,3,1,3,,0,0,5,1,20,,2,2,2,2,2,
1330,Shinobi Belt (Sun),Cein. Shinobi Soleil,Shinobi-Gürtel Sonne,Cint. Shinobi (Sol),Cint. Shinobi (Sole),,0,3,3,6,,0,0,5,1,20,,2,-6,4,-3,2,
1331,Shinobi Belt (Moon),Ceint. Shinobi Lune,Shinobi-Gürtel Mond,Cint. Shinobi (Luna),Cint. Shinobi (Luna),,0,3,3,6,,0,0,5,1,20,,2,-6,4,-3,2,
1332,Guild Knight Coat,Taille de la guilde,GildenritterWffnroc,Cota Caball. Gremio,Fiancale Cav. Gilda,,0,3,3,4,,1,0,5,1,20,,0,0,0,0,0,
1333,Guild Knight Kilt,Kilt de la guilde,Gildenritter-Kilt,Falda Caball. Gremio,Kilt Cavaliere Gilda,,0,3,3,4,,1,0,5,1,20,,0,0,0,0,0,
1334,Guardian Coil,Boucle du gardien,Wächter-Waffenrock,Campana de Guardián,Campana Guardiano,,0,3,8,4,,1,0,5,1,20,,0,0,0,0,0,
1335,Guardian Coat,Taille du gardien,Wächter-Lende,Cota de Guardián,Fiancale Guardiano,,0,3,2,4,,1,0,5,2,20,,0,0,0,0,0,
1336,Maiden's Skirt,Jupe de demoiselle,Magd-Minirock,Falda de Doncella,Gonna da Donna,,0,3,3,4,,2,0,5,1,20,,0,0,0,0,0,
1337,Personal Frills,Volant personnel,Persönliche Rüschen,Volantes Personales,Fronzoli Personali,,0,3,3,4,,2,0,5,1,20,,0,0,0,0,0,
1338,Helper Skirt,Jupe aide,Helfer-Rock,Falda de Ayudante,Gonna Aiutante,,0,3,8,4,,2,0,5,1,20,,0,0,0,0,0,
1339,Healer Frills,Volant guérisseuse,Heiler-Rüschen,Volantes de Sanador,Fronzoli Guaritrice,,0,3,2,4,,2,0,5,2,20,,0,0,0,0,0,
1340,Remobra Belt,Ceinture Remobra,Remobra-Gürtel,Cinturón de Remobra,Cintura di Remobra,,0,3,3,4,,0,0,5,0,24,,0,-1,-1,-1,-1,
1341,Melahoa Skirt,Jupe Melahoa,Melahoa-Rock,Falda de Melahoa,Gonna Melahoa,,0,3,1,2,,0,1,5,1,20,,0,1,1,0,0,
